chroma_mean,chroma_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_rolloff_mean,spectral_rolloff_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,result
0.44588423,0.09129802,0.014013843,0.00013063494,1520.4704861317116,436776.0621656932,1770.7285674509992,157300.32743364194,2887.181775323276,2980636.483820667,-423.11368,4843.366,148.18182,1198.8489,-7.1645823,690.36475,17.632023,177.25304,-25.926794,135.07008,17.710903,191.85057,-26.823624,145.08856,10.529643,142.37585,-22.04202,300.20807,-3.014863,27.414856,0.92586,52.615173,-1.7790344,74.996315,3.4882815,81.50135,-12.060777,45.405304,-1.6253289,26.96126,-1.8696967,28.355196,-10.3427725,62.774994,5.768304,44.871693,-5.7740703,25.341036,-8.738874,82.49941,Others
0.3842508,0.11161803,0.041200478,0.0012830264,1737.0174287944014,1296598.4745103617,1458.2240152649497,230686.80360553367,2966.755623653017,3405328.684556214,-391.09338,18502.965,112.64586,5967.667,-23.172043,1255.2314,31.306551,683.9548,-9.112595,431.80762,3.3217125,173.0085,-7.4628463,90.05903,-15.304076,158.93164,-10.782137,156.10081,-5.3275337,73.96895,-1.3266355,177.05962,-13.625257,55.878407,-4.6270995,67.71978,-8.090167,50.619354,-7.70354,48.383644,-3.5123582,32.712013,-3.6891954,39.1,-5.7362366,42.999546,-7.683399,36.001904,-3.4562938,25.3924,Others
0.5225098,0.07443594,0.006590848,4.570101e-05,1806.740783803608,621676.5856687109,1913.371992661666,195580.34227717,3572.779162176724,2859968.063768961,-483.47754,9931.566,128.45755,2137.1404,-10.241818,527.345,28.534306,322.5291,-13.11203,204.55815,19.485083,103.63008,-19.376268,291.71292,2.5935025,108.656105,-11.838226,108.76017,4.6319227,120.963135,-6.2594132,103.519714,6.9487214,70.644615,-4.4762635,110.88203,2.9971173,54.514366,2.0636091,34.361153,-2.9578714,33.095165,-3.1744177,47.20484,-4.027797,30.502094,-1.7253451,25.510569,-2.8580942,32.40728,Others
0.27995324,0.095114596,0.031441163,0.0011234172,1748.746726276805,484710.9580295906,1820.3588392601168,340938.17233781394,3414.869005926724,3468123.718848836,-411.88452,13549.006,109.11595,1474.2135,-19.435863,1087.9923,-10.121621,342.31543,2.8270276,269.22272,3.5788364,131.59798,-26.525158,481.78934,7.819492,125.91669,-7.1544933,250.89035,-10.1880245,118.47192,-8.019383,50.90052,-5.1696134,78.69616,-8.337426,65.45146,-4.2729845,42.940502,-6.485292,39.085106,-15.630786,69.00531,-3.2693524,20.984787,-7.224335,55.29944,-7.444299,34.50392,-2.1070848,40.461094,Others
0.40784454,0.08695489,0.034869704,0.001616016,2501.351368465064,5804541.917031557,1736.5643416449168,1600244.2537109968,4122.1233499461205,15488027.47677396,-492.0203,18953.678,129.39603,10951.232,-4.978583,884.7531,-8.249199,984.78455,7.466718,256.43298,-2.1155424,127.04106,-7.2281566,319.14725,-0.12012433,142.5866,-5.769359,170.44745,-13.471317,162.30002,-2.400361,59.98661,1.8763717,48.19867,-4.288539,55.41429,-5.157855,66.273705,-3.5777402,38.8708,-3.0896628,29.57327,-2.8043437,22.677567,-4.222894,36.95597,-6.6983147,39.26952,-6.346418,35.155067,Others
0.33416787,0.09696209,0.00563434,1.5571957e-05,2712.1606058862594,1919724.596795287,2142.004361223496,162079.1718744076,4980.357623922414,2648172.7849444933,-504.75085,17758.385,82.252426,3924.9678,-9.260193,749.71704,37.816147,543.52216,-17.592562,339.53644,38.581665,163.33043,-26.486326,254.33131,-0.34874707,231.41669,-19.148083,139.79773,-8.97295,80.07269,-6.1287556,155.43758,-3.0007508,71.403435,-5.934685,106.91599,-6.5537963,59.72479,6.1015654,57.185608,-1.5298682,34.68776,-9.777214,50.390152,-1.3545854,52.65034,-9.747744,35.76198,0.9170072,44.909573,Others
0.3470046,0.08572382,0.075223275,0.00049062533,1362.2100257750444,84157.47264641487,1457.6267690370569,48940.98168141095,2764.665274784483,520291.4253639126,-209.41331,991.8099,171.0824,488.51334,-48.64631,259.11282,53.30383,478.42322,-33.864635,463.78094,3.4682171,227.05115,-25.42131,163.53365,-7.9111466,177.27979,-4.366014,89.09706,-9.720874,101.8816,-3.915748,70.33852,-8.692733,87.53355,15.227604,68.251114,-14.286217,88.85632,-1.4917212,68.73997,-1.9458069,42.328793,-10.518668,40.95054,-3.4037883,111.25039,-8.857747,70.3413,0.10065172,42.374325,Others
0.36907557,0.1043409,0.14688751,0.013974871,1598.800499718586,587613.3085527684,1458.986158220806,145992.28291256493,3006.975686961207,1871375.5625238311,-218.08592,9556.661,126.272675,2572.6157,-36.59281,1054.2462,32.528015,1069.9688,-12.837072,470.84424,2.7214897,204.0889,-10.355409,249.61214,-4.9604697,172.07321,-4.117993,160.03658,-4.742569,110.39582,-2.0921926,59.639194,-16.199348,106.631,-6.801841,97.0418,3.3520732,85.044716,-10.782123,98.958244,-9.086016,57.644676,-3.954898,23.993027,-3.213749,46.444035,-4.559453,69.06546,-5.38796,33.461952,Others
0.39079222,0.09111662,0.025524287,0.00020047076,1266.090376441354,665960.8769394935,1380.721307630133,140316.3190916794,2378.057650862069,2351973.071577433,-371.26767,2304.1816,153.8424,1796.8673,-20.119818,531.013,55.40595,466.4878,0.7893638,400.82785,23.352884,86.61153,-30.286093,231.75009,-16.111362,109.63167,2.1280851,109.213745,-18.164644,70.23532,-6.427166,83.29988,-17.901361,58.435093,-6.630446,47.725494,-8.122613,42.578056,-2.909166,46.253784,-5.2898088,44.81622,-3.033888,57.922485,-1.6106706,51.833153,-10.126649,37.88754,2.0428317,45.807766,Others
0.62039256,0.043512322,0.10483196,0.00027728884,966.2480569068856,35532.9308773261,1090.355365305609,102008.19049378118,1732.3809223790322,148903.38987639247,-170.98718,545.39453,218.46417,545.7432,-52.084343,941.34705,30.239317,177.29651,-15.569517,52.640537,5.0280695,88.291145,-10.858022,19.41281,-6.470212,31.595976,-4.3717275,24.005432,-8.923748,15.485749,-2.9554627,14.474641,-8.069709,15.705309,-5.0267506,7.62253,-6.084675,13.1409645,-5.713781,15.08364,-7.4019256,9.253808,-3.973858,5.804038,-7.589875,14.472562,-2.7844355,11.09915,-4.6936197,5.10733,Others
0.6238515,0.040976554,0.09688457,0.00032897,1016.4865228202024,41389.63002616704,1105.994620844547,61437.93790860316,1830.322265625,127083.66889220018,-168.7422,506.9682,213.29282,511.4818,-56.61648,498.29218,29.846245,177.85577,-15.220627,52.90151,5.164879,60.42657,-12.086151,18.366909,-3.110521,16.084574,-5.9342346,22.325287,-5.327096,18.344097,-4.701334,19.89767,-6.128352,24.833708,-6.163992,7.17892,-5.4320507,28.046305,-5.8207226,20.409224,-7.7293234,12.4475355,-4.290162,4.437374,-8.63832,26.946856,-2.0541358,12.486645,-5.000105,30.505932,Others
0.43098274,0.075296834,0.087557174,0.0014673653,1444.709433389913,532229.2449742313,1229.5804147238084,142357.20630602672,2656.256734913793,1540343.5157042765,-199.57301,2688.269,176.21083,3186.0938,-61.809376,603.44,37.70362,975.89307,-1.0801473,306.5807,-9.512234,219.75629,-10.539913,102.86463,-11.35261,174.07893,-28.221169,102.92226,-2.1306348,70.83358,-4.157314,131.41705,-16.104048,88.6647,-8.429919,95.52949,-11.642561,87.82833,-5.0082006,61.0192,3.1871986,32.138596,-7.0417714,53.988403,-3.3898828,68.31976,-2.5415347,28.357552,-6.2454834,35.21353,Others
0.403056,0.103551276,0.09208542,0.004103072,1299.7200556561252,580922.2945729488,1393.7508280965565,274697.7173720612,2404.045999461207,2667634.70710954,-243.5174,3754.0928,158.7458,1484.1018,-22.618252,360.32724,21.063005,224.30739,-16.468138,411.7903,-3.5482845,212.6057,-18.771563,112.46168,-10.351401,105.15106,-15.867026,77.651146,-10.332699,85.24109,-18.489294,57.3854,-10.797855,91.13926,-1.7507559,102.41551,-2.5114207,58.341686,-14.02826,45.08401,-0.9536148,31.438538,-2.4462833,33.856686,-8.865929,46.486416,-0.0013019901,24.627716,-6.794243,50.13111,Others
0.41279498,0.0875196,0.12041323,0.007253418,1313.1749506680153,27594.44748744081,1316.5889576029665,39005.68346823904,2566.084899902344,227344.4686747156,-178.73898,3891.5898,170.38152,271.88715,-54.915,664.7555,25.224314,197.78809,-26.45491,485.8715,-8.963481,201.13008,-11.396915,73.03402,-2.2663941,227.09476,-17.47533,123.608765,-1.8828669,64.501915,-3.8162613,102.08315,-8.967133,73.26585,2.3411615,54.48817,-8.134664,59.982056,-3.7196648,48.029278,-2.8124328,46.954834,-6.086711,36.147736,-5.556276,16.911753,-0.92914104,31.7038,-5.70962,26.114828,Others
0.44604176,0.082015716,0.011294771,0.00014841644,1264.60741525151,306001.65796976024,1576.1054131369606,184321.68277538315,2625.194470635776,2240038.341673603,-465.89966,14798.47,155.32787,1208.3806,0.7864929,1922.9242,32.939407,422.43674,-17.064453,361.77518,13.222426,198.64659,8.841026,235.08922,3.5403843,198.6457,-12.9571295,281.5554,5.04571,157.77353,-5.1819906,102.19216,-12.187549,100.119514,4.5042505,105.61575,3.5581903,53.298183,-2.1960254,79.2361,2.6517031,31.861359,-7.4635773,25.128508,-3.4427187,64.23672,-0.7183707,17.972404,-4.621837,63.57947,Others
0.4812498,0.088907704,0.036512796,0.0002820912,972.1309858078006,272956.2236698738,1096.5358506140476,138342.6405215797,1830.198511584052,1090211.5256593574,-340.47577,3160.7034,189.88092,1567.1685,-24.567276,1542.2842,39.724094,834.5169,10.97585,291.31586,14.421148,211.66168,-10.999048,113.32918,-5.287994,116.747635,-2.1629262,113.43771,-13.958845,79.34291,3.1876397,109.20095,-6.2267942,40.01564,-8.247711,51.605217,-12.613894,35.91328,0.5120907,44.850563,-0.9343109,59.106564,-16.06523,76.15997,-1.0121291,37.809494,-3.3562315,25.881647,-7.9519672,49.738556,Others
0.4812498,0.088907704,0.036512796,0.0002820912,972.1309858078006,272956.2236698738,1096.5358506140476,138342.6405215797,1830.198511584052,1090211.5256593574,-340.47577,3160.7034,189.88092,1567.1685,-24.567276,1542.2842,39.724094,834.5169,10.97585,291.31586,14.421148,211.66168,-10.999048,113.32918,-5.287994,116.747635,-2.1629262,113.43771,-13.958845,79.34291,3.1876397,109.20095,-6.2267942,40.01564,-8.247711,51.605217,-12.613894,35.91328,0.5120907,44.850563,-0.9343109,59.106564,-16.06523,76.15997,-1.0121291,37.809494,-3.3562315,25.881647,-7.9519672,49.738556,Others
0.47545177,0.10181171,0.016758945,0.0004564051,1629.6655689740849,658881.8354800328,1534.5628292653428,243916.1934986822,3208.8185277478447,2866527.7195132724,-442.54544,2588.172,126.139404,1952.2981,-4.369034,774.8931,41.143726,326.19757,-19.92819,132.67943,2.981469,208.25409,-0.053547733,123.783966,-7.255437,100.00126,-0.104021996,60.412125,-18.384039,52.941277,-1.7898734,49.160084,-12.266507,69.60998,-13.986768,73.941795,-1.8905298,28.89796,-1.1226716,30.22786,-3.2607093,16.846354,-4.8847446,16.501007,-0.5945165,23.334583,-5.876467,24.218012,-3.0251799,23.672562,Others
0.40904787,0.111709915,0.1089312,0.0059412024,1035.9651358691003,156041.6916493096,1006.7573462768509,84229.83263159089,1821.783236799569,554762.7827897224,-248.99995,1917.6575,189.43283,939.8794,-39.668667,321.9397,13.573335,457.30933,-0.6755143,244.34966,-18.742847,172.39813,-0.23427382,153.58218,-8.417498,122.41571,-17.390797,76.88898,0.93538195,47.74663,-3.7750742,102.793205,-11.057216,50.235504,-0.2867344,50.256226,-6.046146,38.670444,-2.461275,56.13611,-4.213569,28.841057,-8.369255,29.604076,-4.2337465,34.06704,-3.2816331,12.498776,-4.6767607,20.29688,Others
0.42694408,0.08264498,0.04223518,0.00044704005,1347.945913564722,60805.85565323508,1716.5123536262013,47056.140279227526,3087.1683054956898,521834.44855612895,-273.037,2023.3439,155.80344,294.00998,-16.314821,267.04056,57.792442,280.79617,-31.759241,95.614975,16.766571,143.66948,-9.134414,88.31077,18.244247,61.321537,-8.34904,116.57655,-2.6426964,83.49567,9.448076,58.380432,-19.599443,44.665234,6.8817854,44.029762,-4.5971327,25.073612,-3.6950796,47.892384,0.0011944935,24.456812,-5.0689945,41.946667,-4.686893,16.447905,-0.8132447,26.923716,3.5973885,22.841858,Others
0.34657574,0.109676555,0.012166604,1.6961962e-05,1569.6037675483224,1255037.1598007267,1690.84275564957,185563.56440328577,2922.0804148706898,3331288.5042518275,-420.4773,4541.696,141.3239,1907.154,-9.857429,772.51807,41.607567,372.43106,-9.069773,161.35991,17.67054,176.93526,-26.782995,263.5148,19.035131,78.409805,-9.847753,127.350945,-3.814832,142.27385,-0.5069521,50.478596,-3.2825732,62.8849,1.9753355,76.167725,-17.058464,93.593475,-0.7870297,58.52032,0.50602907,27.343296,-11.6549635,58.114635,2.350974,57.896023,-5.618943,32.894768,-8.101589,45.58283,Others
0.2738593,0.10149318,0.035717927,0.00015878603,982.0874341766744,433700.8272503124,1150.3166187814788,130940.79663302476,1836.7574757543105,1456277.8809776488,-377.2312,4404.228,168.56723,1270.8514,-15.302211,1383.9745,48.804985,529.5672,3.1660936,260.23306,6.0936813,161.67223,-15.251556,206.97261,-12.908087,87.71348,-0.99417186,82.91046,2.123794,94.23635,-3.3537204,99.94724,-24.053116,85.82163,-2.9053853,74.40255,1.0340308,49.58478,-3.6203947,97.94114,-3.973449,30.8526,-10.253882,70.18959,-10.123738,44.481976,-5.5363646,48.742664,-3.2946336,36.463814,Others
0.38222215,0.09048958,0.017886022,0.000110878085,1585.1469824334986,1412833.802525567,1692.378735251546,262443.87909335934,2857.233297413793,4463940.733338083,-380.62274,5721.3394,139.36913,2984.1438,0.9134199,907.6214,29.49657,323.91934,-16.647902,179.62216,16.581944,178.11562,-24.358793,183.13765,-3.0533762,146.23967,-21.300484,145.65936,1.4536002,229.82361,-12.478456,106.87994,2.833875,125.91792,-9.130703,41.304054,-1.1566037,102.93386,1.6002859,49.87268,-2.5979166,40.937496,-5.4713645,28.469833,-5.3704977,44.408833,-3.4913867,35.90408,-3.7216215,31.695944,Others
0.30351308,0.100281835,0.014386526,0.00033428156,1838.0079849069489,491051.5234880436,1763.938476309667,204049.61441067912,3342.333122702206,2309367.303770389,-409.37573,4186.161,119.44266,1232.0674,-36.194035,401.11093,8.123675,415.7548,-0.08759765,244.91112,5.4862485,223.38553,-30.265,234.31232,15.771879,76.50025,-8.697228,176.5969,-6.590187,102.18628,1.1601117,119.46425,-3.8034186,82.59588,-5.3145394,151.86433,-4.5573545,59.33565,-3.6746988,81.925255,-10.012062,43.771294,-5.620214,24.083555,-9.46875,54.156258,-6.0924387,36.97602,-1.2215201,40.13824,Others
0.32198605,0.10194005,0.09189487,0.0019518777,568.0586806712961,72842.64654460456,723.5784198172555,87673.48611270242,816.7766702586207,285693.24345707754,-373.63892,4396.081,195.59923,2164.2947,16.394985,969.9701,16.275696,378.49307,37.058487,599.2416,-9.870949,194.71448,-30.316648,361.80936,-8.875169,128.34375,-9.808014,61.52057,-23.438627,92.35214,-14.446316,87.51387,-6.6365657,69.852,-11.867369,50.844536,-9.11356,62.54285,-3.9806848,23.07367,-7.963721,49.24308,-8.749408,44.604584,-3.9099188,37.31526,-3.0322034,34.22753,-5.628624,27.272728,Others
0.37681738,0.09677983,0.004383356,3.8985677e-06,2738.8287086768764,1550773.993446211,2281.439553877678,114917.74812344497,5279.471140894397,2171250.7071463875,-471.03268,3511.9412,89.40066,2097.2788,-0.1126235,515.43146,41.222862,421.10416,-14.49294,471.82413,40.15159,342.93008,-34.346172,166.4518,6.4913316,191.41235,-20.34319,123.462105,-7.412014,105.112656,-14.849172,204.00676,1.7199544,74.64353,-9.477026,83.92766,-3.612793,64.05354,4.9142675,53.59274,-1.5044147,61.618073,-6.7060323,29.220047,-0.50359017,56.6814,-13.47351,44.766968,3.659338,34.437634,Others
0.438029,0.09075328,0.049928676,0.00052734045,1255.1277429810425,278435.02965700685,1445.012408002262,105944.21864770188,2535.8440530711205,997268.821168314,-256.49417,1582.2455,165.97098,1279.1741,-28.55132,254.74971,54.143948,478.64432,-9.788111,199.47212,17.203163,220.9707,-21.90299,147.08696,-3.2007492,112.39951,-4.3545485,201.898,-9.831822,87.62635,5.193165,47.589127,-8.490072,59.75986,3.8181155,43.275894,-6.4038744,44.275234,-2.0841405,80.66491,-0.7368235,44.687428,-10.690079,39.418896,-1.1862876,26.749447,-6.2496424,22.010492,-4.094794,17.739265,Others
0.3552753,0.11736696,0.17219134,0.007038041,1208.0699650313109,240966.86244844412,1370.958335531814,171847.18801972622,2408.5342622139083,1473908.961587093,-201.3619,4553.741,154.66672,1548.8428,-20.081242,803.4563,53.39197,1073.591,-13.604843,651.8791,-1.6479042,315.1219,-10.992443,323.36044,-1.8892678,132.25557,-7.7194147,121.4822,-11.000683,133.50537,-2.7712965,63.033134,-14.961779,83.19333,-9.617775,68.98504,-1.53859,38.624653,-2.460946,49.28924,-9.250421,29.561258,-3.146899,29.478071,-5.6334467,72.912025,-9.693695,39.11339,-5.704038,32.788204,Others
0.4146777,0.09249043,0.026205247,0.00031077265,1327.3842519517648,574230.3854348739,1472.6035756817644,153974.94091078473,2524.211173221983,2627414.16705491,-374.7076,2746.992,144.96707,1536.3053,-12.443505,693.11694,52.58279,336.7172,-5.8227854,279.57462,16.881327,273.47443,-23.32391,211.98956,-16.094099,138.29619,0.8390248,85.613396,-15.724789,58.202663,-10.149349,81.01158,-13.055631,49.717464,-5.0465646,50.50236,-9.312366,52.170437,-0.26388484,53.205837,-6.0153694,38.23645,-3.0691931,29.825176,-2.7342484,35.380028,-11.394436,37.524326,3.1573703,23.752169,Others
0.4050181,0.11463208,0.031750076,0.0023781012,4844.061965102141,8544014.895287013,2239.993373283316,138439.7711921407,6592.006499191811,12971467.316911848,-468.7779,24763.943,53.22179,4468.066,5.170769,163.37381,4.4256086,70.35883,4.458669,74.549904,1.6794959,38.23206,-9.403868,183.77957,-4.028328,66.9673,-9.829135,202.20883,-2.5015364,19.571888,-1.7198083,24.947588,2.0113032,36.428493,-5.6038003,61.78125,1.3088009,14.236584,-0.09150724,25.164234,-1.332945,16.883835,-4.103536,33.2522,1.5525657,13.855062,-3.7027001,38.1603,-1.607075,16.070808,Others
0.37555,0.110206656,0.04262515,0.002859524,3232.6028609558866,7705325.234484004,2096.288299927129,165578.629206746,4647.335499730603,12233907.560674248,-408.41425,19507.615,90.23039,4322.7207,7.8402157,308.7307,3.468481,179.33762,8.430793,117.41532,1.9533681,47.3831,-13.307935,322.6952,-0.32085216,89.73012,-13.678314,214.29901,-2.3172677,36.686356,1.1546844,41.578033,1.7391242,46.96086,-8.107186,73.242325,0.21222988,31.644114,-1.9431026,22.613884,-1.507568,17.756117,-8.038624,50.114445,2.6473045,33.942577,-3.1313567,49.561127,-3.5780332,44.279694,Others
0.38631144,0.1127281,0.031136885,0.0017269494,3874.648828152685,8784543.240601553,2185.678234381437,112444.08993253496,5431.564857219828,13314361.55361738,-468.5246,22995.54,75.62636,4738.1245,11.517224,274.64,3.2787433,188.57756,7.220988,122.3365,2.7119393,44.849953,-12.666808,283.82986,0.9101994,87.114105,-13.345927,261.37888,-2.5965803,25.141756,-1.7852485,29.916964,1.5795953,35.037933,-6.14589,52.8745,2.3815935,22.847092,0.64189464,24.923746,-0.61330307,16.821226,-6.1291685,60.840164,1.3567318,19.39775,-4.42765,49.33827,-3.439087,25.500738,Others
0.4042182,0.10687119,0.02274613,0.001083447,4690.747125446588,8732963.632867126,2255.947807689928,120592.19212058722,6396.103852370689,13313537.940178132,-514.24994,27441.068,57.654526,4671.764,8.183109,290.9731,5.3933506,114.595276,5.9994464,84.80181,2.056215,32.1086,-10.488048,239.6747,-1.440139,46.611893,-9.25287,177.15912,-1.2242954,16.682455,-2.5694356,56.493988,1.4361897,17.901525,-5.315068,51.261482,2.1962206,19.108995,-1.0030535,23.258549,-0.71615916,21.528719,-5.5451303,56.54753,1.5686233,22.608677,-3.8410742,44.270267,-1.7138563,15.167963,Others
0.40519884,0.10529324,0.022746133,0.0010834469,4689.035556936795,8724714.021301754,2263.1746941239862,124849.7683258873,6410.335567079741,13401934.215170588,-514.24927,27441.312,57.654224,4671.7344,8.182826,290.83456,5.3935924,114.5716,5.9990544,84.784164,2.0567465,32.12545,-10.489052,239.69783,-1.4391866,46.617134,-9.252376,177.16269,-1.2256157,16.683187,-2.5676777,56.44013,1.4340189,17.878923,-5.312564,51.257,2.1941504,19.123491,-1.0018475,23.274868,-0.7165047,21.521969,-5.5455103,56.554962,1.5698662,22.602018,-3.8433018,44.254135,-1.7111728,15.1822815,Others
0.46680194,0.1006902,0.015037478,0.0010264573,5123.810147844248,8209063.695323152,2248.879571054716,178515.59687420283,6918.717167295259,12457028.695890654,-530.30536,20377.385,51.160786,5060.5396,2.9880996,92.69806,4.7973905,85.901306,0.58854055,18.728561,-2.077761,22.32776,-4.209263,60.659767,-0.9940115,19.915115,-3.9588666,69.54673,-0.5858892,7.995759,-0.9481266,45.192684,2.072262,16.128933,-2.2691143,41.929214,1.2701454,8.5910225,-0.36619905,9.935716,-0.50398725,5.018937,-3.598604,37.64709,0.71264106,15.746647,-1.860097,15.322036,-1.8030053,25.168678,Others
0.3830336,0.11171594,0.040586952,0.002959433,3842.289454562547,8345741.898107529,2147.266148787505,180884.65945974604,5514.975080818966,12404732.504606811,-419.85144,22826.78,75.29882,4449.138,1.9342567,294.47415,8.239463,197.63687,8.611442,163.6934,0.7771859,42.746662,-9.14978,199.34233,-0.8109843,72.51969,-9.647882,149.18346,-1.297558,21.77145,-4.441268,96.79614,3.1224322,65.96086,-7.435636,115.12482,3.346557,31.90958,2.261774,17.858698,-1.6662917,17.188467,-6.0869884,41.008823,-2.1185558,16.05026,-0.8612922,26.683468,-4.247405,31.959198,Others
0.41479123,0.1046318,0.027012935,0.0013842717,3910.832343806611,7379591.247177299,2259.3360482405315,131277.9925921379,5707.907630657328,10691809.153201038,-422.23532,25529.822,68.15503,3511.4126,-0.70714754,401.89673,12.757983,205.63728,8.762662,131.21744,0.5963183,46.663113,-10.441733,162.3962,-2.0264168,63.633907,-8.541123,117.39883,-2.9117596,47.855442,-4.894582,51.21555,3.903906,33.778072,-5.9213953,71.467735,4.7845845,39.119793,-0.5797462,30.523382,-0.15621269,8.853833,-5.730323,37.61868,2.6757174,29.46607,-1.4365611,44.87471,-2.011439,20.545938,Others
0.3841103,0.10983905,0.031082978,0.0015885849,3878.29415074418,8504806.286698466,2181.575153739584,137580.4056985899,5512.128737877155,12770108.089339292,-446.4744,23989.658,73.73481,4515.9346,9.452934,243.58073,9.798945,269.99335,3.6642938,89.679886,0.20118262,54.748417,-10.441835,174.39209,-0.44790676,74.95541,-10.617809,159.3663,-2.5988894,23.667814,-2.732545,42.33744,2.3702004,65.715454,-6.3982143,59.83608,1.465802,21.73757,0.8719707,21.82294,-0.977018,22.996689,-3.724002,38.644302,3.0897365,22.337194,-4.010208,48.154537,-3.1021984,24.1967,Others
0.4009497,0.11472888,0.029155355,0.0016120647,4129.739663454595,8369432.47436394,2247.1871502776544,146944.92072373963,5902.077720905172,12327156.44389781,-450.05704,22589.57,65.60119,4115.5957,8.383912,273.4234,10.528099,233.1893,6.537609,137.49503,-0.5448297,35.41678,-10.896823,219.86081,-0.39234504,61.757816,-10.644231,151.78455,-1.7293236,16.395351,-2.1892545,29.539722,2.426445,40.200523,-5.202681,39.713978,0.76708513,12.686098,0.3639783,19.8138,-1.1542773,18.748722,-3.0666096,25.908632,0.7608481,21.55595,-4.864197,49.34855,-1.9804494,17.986357,Others
0.40166518,0.114668176,0.054057904,0.0058997786,4190.251408371756,8507467.77306385,2246.692420127291,152053.91978558904,5885.370925377155,13171895.57245597,-409.03076,20971.227,63.886383,4244.6797,8.680346,320.92447,2.1492987,259.8203,6.8366475,175.56831,-0.45076343,36.58091,-10.333771,227.13153,1.0569171,93.39001,-11.941134,268.81104,-2.5313897,25.491592,-3.961576,58.69831,1.2033505,70.52305,-4.588982,51.69617,-0.15682973,25.095245,-1.2282411,25.35587,-1.7282506,38.919544,-3.7788355,40.057304,1.151976,40.656357,-3.640802,47.5428,-2.5748003,28.483704,Others
0.38448226,0.11284863,0.043148555,0.0034534468,4033.805489355923,8618017.448611835,2203.5737026381585,202443.56577756704,5697.01727505388,13554153.624611432,-432.33783,19525.207,67.71327,4454.7373,10.403482,384.9344,3.6278389,263.91483,8.004543,219.55965,-0.46580133,45.927746,-9.697274,192.65758,1.766961,111.30578,-12.148008,276.7523,-2.7110107,24.455914,-2.8044636,43.21206,2.5498455,56.90954,-4.6433682,48.349453,1.2046037,26.977694,0.03359056,47.085186,-0.6853562,26.682264,-4.0810084,31.130474,2.1895218,41.588978,-2.8298035,49.44207,-3.0174315,42.196304,Others
0.38078144,0.10759989,0.03716046,0.002525997,4143.799564350911,8820927.372735862,2178.7624853082707,226855.279856904,5725.851966594828,14301063.900460243,-453.2822,22229.834,68.518456,4974.8633,9.714227,390.78876,2.4327075,188.42087,6.48156,168.65376,0.7548065,55.498356,-10.052388,227.80453,0.94250166,97.31179,-10.492593,230.81439,-1.9436665,27.801516,-4.026327,69.79563,2.678118,56.83849,-3.5993197,56.644653,0.9131821,33.93643,0.34644216,28.145405,0.09025374,21.570702,-3.5453894,31.369713,2.240071,33.994186,-3.891723,27.495094,-2.9002955,46.74195,Others
0.4103726,0.112714395,0.03716035,0.0020978719,3538.1680093173,8866035.99840675,2040.372498099734,230358.4957874077,4950.53290005388,14188707.883813003,-429.9659,24485.414,89.370834,5714.1777,10.525467,336.31662,7.9000063,277.96863,9.692722,196.8032,2.386981,51.832542,-8.568329,170.62596,2.332227,81.256996,-9.966437,167.26192,-0.3993054,21.339628,-2.8695312,33.714546,2.0556898,33.26822,-4.351941,37.72587,1.5586158,32.58446,0.058304753,30.306854,-1.0607917,31.158094,-4.0078273,28.795006,1.9008086,17.282793,-4.019391,35.436195,-3.8390315,31.325998,Others
0.41113177,0.11191196,0.035254516,0.0022103935,4094.25529008902,9057996.659726929,2171.153535323773,185613.0536781176,5618.557213092672,14472427.873337878,-455.3742,23665.268,71.58744,5116.4263,12.019924,367.4208,4.8275833,170.5761,7.7041197,135.22784,2.7207081,44.658726,-9.837346,237.06346,1.7053796,100.602806,-10.301505,205.91222,-1.4754847,23.350916,-2.1315491,24.650581,0.53741664,41.485477,-5.2347736,45.501213,1.9484439,24.713509,-0.71525127,39.2019,-0.46050262,18.688896,-4.9260726,37.76753,1.7863278,20.374086,-1.8319039,34.517967,-3.0266366,33.025585,Others
0.40730318,0.10977662,0.033799756,0.002053715,3880.4092481791768,9094181.919619383,2099.446927573057,210717.1199224289,5342.585701778017,14666719.689578991,-444.73077,22189.889,79.66852,5480.9067,12.229635,350.50937,1.959127,98.395775,3.287003,110.367714,1.7408111,45.26196,-9.415197,219.4546,0.17070761,67.029976,-12.628269,213.901,-2.539756,26.783833,-2.1749542,55.032158,1.2398858,31.178383,-4.4566727,64.38015,1.4864532,25.140139,-1.0551816,23.080324,1.6370705,17.609219,-3.7094748,29.955708,0.756795,21.788427,-1.5865694,37.58851,-3.5697489,28.514322,Others
